Tourist_ID,Reservation_ID,passport_number,name,email,phone-number,credit_card,Age,workclass,marital-status,occupation,education,street_address,zipcode,gender,Modes_of_Travel,Combined_Date,Year,Month,Income_USD,arrivals_by_region,Hobby,payment_preferences,Cuisine,Preferred_Travel_Seasons,Frequency_of_Travel,package_types,package_cost,package_price,profit,Transportation_Mode,Event_Type,Room_Preferences,Hotel_Type,Location,Total_Spendings,Subscribed_to_Loyalty_Program,Visited_attraction,Visitor_thoughts,Travel_type,Review,cluster,Num_of_Visits
5614,4614,FILIHU6I2,Raymond Nelson,,229-480-3653,************1384,30,State-gov,Married-civ-spouse,Prof-specialty,Bachelors,757 Russo Village,31509,Male,Air,2023-12-25,2023,Dec,<=50K,Middle East,Gardening,PayPal,Chinese,Spring,Rare,Basic,300,500,200,Car,Marathon,Double,Budget,Umm Salal Mohammed,11497,True,,,,,,3
5615,4615,0ENQXF5VJ,Andrea Kelly,AKelly@aol.com,532-896-1139,************3788,43,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,HS-grad,3457 Chase Ranch Apt. 508,95620,Male,Air,2023-12-06,2023,Dec,<=50K,Middle East,Reading,Bank Transfer,Mexican,Winter,Occasional,Premium,2500,3100,600,Car,Concert,Suite,Mid-Range,Al Khor,2925,True,,,,,,5
5616,4616,WJYXOI0D1,Joseph Fuller,,158-058-3317,************1160,50,Private,Married-civ-spouse,Prof-specialty,Doctorate,41338 Suzanne Vista,90896,Male,Air,2023-12-22,2023,Dec,>50K,Middle East,Reading,Bank Transfer,French,Summer,Frequent,Premium,2500,3100,600,Metro,Exhibition,Single,Budget,Al Rayyan,8433,False,,,,,,0
5617,4617,2F3GC3W5X,Jacob Evans,Jacob_E82@verizon.com,912-096-3375,************8609,37,Local-gov,Divorced,Prof-specialty,Bachelors,9449 John Garden,18817,Female,Air,2023-12-03,2023,Dec,<=50K,Middle East,Cycling,Bank Transfer,Japanese,Spring,Rare,Premium,2500,3100,600,Car,Marathon,Single,Mid-Range,Madinat ash Shamal,4844,True,,,,,,5
5618,4618,RK1FRICVW,Mark Serrano,Serrano.Mark24@comcast.net,494-773-3595,************4171,59,Local-gov,Separated,Prof-specialty,Masters,9928 Finley Rue,68416,Female,Air,2023-12-09,2023,Dec,<=50K,Middle East,Gardening,PayPal,Other,Autumn,Occasional,Standard,700,1000,300,Bus,Festival,Double,Budget,Al Wakrah,22552,True,,,,,,4
5619,4619,1G0GS8G23,Brooke Williams,Brooke.W30@yandex.com,320-167-4496,************1309,18,Local-gov,Never-married,Adm-clerical,HS-grad,708 Wanda Circles Apt. 060,87407,Female,Air,2023-12-20,2023,Dec,<=50K,Middle East,Reading,PayPal,Italian,Winter,Occasional,Standard,700,1000,300,Bus,Doha Expo,Suite,Luxury,Al Rayyan,10171,False,,,,,,5
5620,4620,N4K9A9U2T,Steven Poole,Steven_P@yahoo.com,180-455-5854,************2570,25,Private,Never-married,Other-service,Bachelors,63082 Peters Vista,98835,Male,Air,2023-12-09,2023,Dec,<=50K,Middle East,Photography,Bank Transfer,Japanese,Spring,Rare,Standard,700,1000,300,Metro,Doha Expo,Double,Luxury,Madinat ash Shamal,27511,False,,,,,,6
5621,4621,8EQ0574RZ,Crystal Jones,Crystal_Jones@yahoo.com,839-367-4940,************1461,36,Private,Married-civ-spouse,Craft-repair,Some-college,,2158,Male,Air,2023-12-09,2023,Dec,<=50K,Middle East,Gardening,,Mexican,Autumn,Rare,Premium,2500,3100,600,Car,Doha Expo,Single,Mid-Range,Madinat ash Shamal,4664,True,,,,,,2
5622,4622,SOA0P7OBP,Julia Brown MD,MD_Julia@yandex.com,,************2633,17,Private,Never-married,Sales,,,72107,Female,Air,2023-12-03,2023,Dec,<=50K,Middle East,Playing musical instruments,PayPal,Mexican,Winter,Frequent,Premium,2500,3100,600,Car,Doha Expo,Suite,Budget,Al Wakrah,27040,False,,,,,,2
5623,4623,EA6WWAKIJ,Felicia Bright,Felicia_B@protonmail.com,875-513-4023,************1631,55,Local-gov,Married-civ-spouse,Craft-repair,HS-grad,,9658,Male,Air,2023-12-04,2023,Dec,>50K,Middle East,Painting,Bank Transfer,Arabic,Autumn,Rare,Premium,2500,3100,600,Metro,Doha Expo,Single,Luxury,Madinat ash Shamal,16249,False,,,,,,4
5624,4624,FKXYPD8CP,Susan Deleon,Deleon.Susan84@comcast.net,400-388-1780,************3254,47,Local-gov,Married-civ-spouse,Other-service,HS-grad,82226 Ricardo Estate Apt. 323,34086,Male,Air,2023-12-20,2023,Dec,<=50K,Middle East,Reading,PayPal,Thai,Summer,Rare,Standard,700,1000,300,Metro,Doha Expo,Double,Budget,Al Khor,17414,True,,,,,,6
5625,4625,JYTN99U7S,Katelyn Haynes,,,************4024,17,,Never-married,,10th,,4805,Female,Air,2023-12-26,2023,Dec,<=50K,Middle East,Gardening,Credit Card,Indian,Spring,Rare,Standard,700,1000,300,Bus,Other,Double,Mid-Range,Madinat ash Shamal,15646,False,,,,,,0
5626,4626,JU0P214JQ,Kathryn Johnson,Kathryn.Johnson@hotmail.com,789-245-1916,************2708,18,Private,Never-married,Other-service,Some-college,745 Charles Oval Apt. 037,13449,Male,Air,2023-12-19,2023,Dec,<=50K,Middle East,Playing musical instruments,Bank Transfer,Chinese,Autumn,Frequent,Basic,300,500,200,Bus,Marathon,Double,Budget,Al Rayyan,13276,True,,,,,,4
5627,4627,YDOFURBU3,Christian Romero,,949-608-4995,************9736,46,Federal-gov,Married-civ-spouse,Adm-clerical,Some-college,51596 Burns Highway Suite 909,90141,Male,Air,2023-12-03,2023,Dec,>50K,Middle East,Playing musical instruments,Bank Transfer,Japanese,Winter,Frequent,Basic,300,500,200,Bus,Exhibition,Double,Luxury,Al Wakrah,2775,True,,,,,,1
5628,4628,19QC8QV27,Randy Martin,,190-658-6021,************3451,31,Private,Never-married,Craft-repair,HS-grad,178 Victor Haven Suite 774,71162,Male,Air,2023-12-02,2023,Dec,<=50K,Middle East,Traveling,Credit Card,Chinese,Spring,Frequent,Basic,300,500,200,Car,Championship event,Single,Mid-Range,Al Wakrah,17970,True,,,,,,1
5629,4629,7CIJHMELC,David Freeman,DFreeman@att.com,976-050-1429,************9882,61,Private,Married-civ-spouse,Machine-op-inspct,,0866 Doyle Greens Apt. 363,45109,Male,Air,2023-12-05,2023,Dec,<=50K,Middle East,Reading,PayPal,Japanese,Summer,Frequent,Standard,700,1000,300,Car,Festival,Double,Mid-Range,Madinat ash Shamal,26564,False,,,,,,3
5630,4630,YV1UHGDX4,Joseph Lynch,Lynch.Joseph47@mail.com,184-103-4094,************8880,28,Private,Never-married,Farming-fishing,Preschool,082 Hernandez Heights,95933,Male,Air,2023-12-07,2023,Dec,<=50K,Middle East,Cooking,Credit Card,Thai,Summer,Rare,Standard,700,1000,300,Bus,Other,Suite,Budget,Madinat ash Shamal,2732,True,,,,,,6
5631,4631,DBROZIML0,Melissa Johnson,,,************6901,43,Federal-gov,Married-civ-spouse,Prof-specialty,Bachelors,70648 Jason Field Suite 473,78209,Male,Air,2023-12-18,2023,Dec,>50K,Middle East,Reading,PayPal,Italian,Spring,Frequent,Premium,2500,3100,600,Metro,Concert,Single,Luxury,Madinat ash Shamal,15063,True,,,,,,1
5632,4632,P7E757ZK1,Mary Grant,,697-163-7336,,26,Private,Never-married,Exec-managerial,Bachelors,54208 Meadows Divide Apt. 073,83617,Female,Air,2023-12-02,2023,Dec,<=50K,Middle East,Reading,Bank Transfer,Italian,Summer,Rare,Premium,2500,3100,600,Bus,Festival,Single,Budget,Umm Salal Mohammed,27741,False,,,,,,6
5633,4633,FWTGUISNX,Bryan Fernandez,,470-823-0481,************9103,32,Private,Married-civ-spouse,Transport-moving,HS-grad,31502 Adam Creek Apt. 266,73117,Male,Air,2023-12-06,2023,Dec,<=50K,Middle East,Swimming,Credit Card,Thai,Autumn,Occasional,Basic,300,500,200,Car,Festival,Double,Mid-Range,Al Daayen,28385,False,,,,,,4
5634,4634,XNVGVT4MR,Scott Franklin,Scott_F@outlook.com,411-241-3248,************7895,52,Federal-gov,Married-civ-spouse,Protective-serv,HS-grad,911 Ian Cliffs,28830,Male,Air,2023-12-10,2023,Dec,<=50K,Middle East,Cycling,Credit Card,Japanese,Summer,Frequent,Standard,700,1000,300,Bus,Other,Single,Budget,Al Wakrah,27405,False,,,,,,3
5635,4635,5ZULNT99B,Timothy Carney,,191-929-5992,,55,Private,Never-married,Prof-specialty,Masters,0415 Jennifer Canyon Apt. 682,54760,Female,Air,2023-12-27,2023,Dec,<=50K,Middle East,Traveling,Bank Transfer,Arabic,Spring,Occasional,Standard,700,1000,300,Bus,Doha Expo,Suite,Luxury,Al Wakrah,16150,True,,,,,,6
5636,4636,ZT5XU3HDK,Michael Rivera,Michael_Rivera@zoho.com,107-558-5837,,67,Private,Widowed,Adm-clerical,HS-grad,128 Tiffany Meadows Suite 867,83926,Female,Air,2023-12-26,2023,Dec,<=50K,Middle East,Playing musical instruments,Credit Card,Other,Autumn,Rare,Standard,700,1000,300,Car,Other,Single,Budget,Al Rayyan,23073,True,,,,,,3
5637,4637,4GH7AT4CI,Kevin Taylor,Kevin_T@att.com,,************8254,25,Private,Never-married,Other-service,Some-college,9104 Schmidt Island Apt. 327,3489,Male,Air,2023-12-25,2023,Dec,<=50K,Middle East,Gardening,PayPal,Other,Autumn,Rare,Standard,700,1000,300,Car,Other,Single,Luxury,Al Daayen,17531,False,,,,,,1
5638,4638,H05GTNARA,Misty Brown,MBrown@xfinity.com,999-517-8873,************4536,33,Private,Married-civ-spouse,Prof-specialty,,3207 Sandra Ridge Suite 545,47553,Male,Air,2023-12-12,2023,Dec,>50K,Middle East,Gardening,PayPal,Italian,Autumn,Frequent,Standard,700,1000,300,Bus,Workshop,Single,Mid-Range,Al Wakrah,21369,False,,,,,,2
5639,4639,92P0WA0QJ,Jeremy Smith,Smith_Jeremy@zoho.com,,************3177,29,Private,Never-married,Exec-managerial,Assoc-acdm,224 Jackson Course Apt. 959,19654,Female,Air,2023-12-01,2023,Dec,<=50K,Middle East,Playing musical instruments,PayPal,French,Winter,Frequent,Basic,300,500,200,Bus,Festival,Suite,Mid-Range,Al Khor,29769,False,,,,,,4
5640,4640,9GVIY6RYV,William Rivers,WRivers@gmail.com,830-679-8042,************9385,20,Private,Never-married,Priv-house-serv,Some-college,,15066,Female,Air,2023-12-19,2023,Dec,<=50K,Middle East,Traveling,Bank Transfer,Other,Autumn,Rare,Premium,2500,3100,600,,Festival,Suite,Luxury,Al Wakrah,12699,False,,,,,,4
5641,4641,7A2JCNIF9,Christina Wallace,,142-871-0502,************6995,58,,Married-civ-spouse,,Some-college,93552 Samantha Streets,21977,Female,Air,2023-12-07,2023,Dec,<=50K,Middle East,Playing musical instruments,Credit Card,Mexican,Spring,Rare,Standard,700,1000,300,Bus,Workshop,Double,Budget,Umm Salal Mohammed,11944,True,,,,,,1
5642,4642,AMLO9ULJW,Kristine Pineda,,966-985-2342,************1019,56,,Never-married,,Bachelors,0230 Benjamin Lock,37574,Female,Air,2023-12-15,2023,Dec,<=50K,Middle East,Cooking,PayPal,Mexican,Autumn,Frequent,Basic,300,500,200,Metro,Marathon,Double,Mid-Range,Madinat ash Shamal,23830,True,,,,,,4
5643,4643,HU0CKAZYX,Justin Fowler,,435-106-9045,************9083,37,Private,Married-civ-spouse,Transport-moving,Some-college,85870 Dave Rest Apt. 896,95581,Male,Air,2023-12-17,2023,Dec,>50K,Middle East,Playing musical instruments,Bank Transfer,Thai,Summer,Occasional,Basic,300,500,200,Metro,Festival,Suite,Luxury,Al Daayen,8049,False,,,,,,3
5644,4644,S1QYRHH00,Mrs. Tammy Wilson,,284-651-6916,************2272,36,Private,Divorced,Sales,7th-8th,,78198,Female,Air,2023-12-13,2023,Dec,<=50K,Middle East,Gardening,Credit Card,Indian,Winter,Rare,Premium,2500,3100,600,Car,Doha Expo,Single,Mid-Range,Doha,9632,False,,,,,,3
5645,4645,15A3WEL6D,Angela Shaffer,,,************3842,21,Self-emp-inc,Never-married,Farming-fishing,Some-college,77570 Maria Extensions,57389,Male,Air,2023-12-08,2023,Dec,<=50K,Middle East,Playing musical instruments,PayPal,Chinese,Autumn,Occasional,Standard,700,1000,300,Bus,Football event,Double,Mid-Range,Al Khor,15706,True,,,,,,4
5646,4646,74X3ATLF7,Carrie Bailey DDS,DDS_Carrie57@yahoo.com,615-698-5523,************3554,26,Private,Never-married,Other-service,HS-grad,26398 White Extensions Apt. 012,74976,Female,Air,2023-12-17,2023,Dec,<=50K,Middle East,Traveling,Bank Transfer,Indian,Spring,Occasional,Basic,300,500,200,Bus,Festival,Suite,Budget,Al Wakrah,2600,True,,,,,,2
5647,4647,74DPOWHCJ,Vincent Phillips,Vincent_P@aol.com,779-486-9908,************9944,81,,Widowed,,1st-4th,07170 Heather Port Apt. 822,4704,Male,Air,2023-12-09,2023,Dec,<=50K,Middle East,Cycling,PayPal,French,Autumn,Rare,Standard,700,1000,300,Bus,Festival,Suite,Luxury,Al Daayen,13956,False,,,,,,1
5648,4648,1N2HAB42K,Scott Scott,Scott_Scott@yandex.com,447-999-0912,************5363,52,Private,Never-married,Machine-op-inspct,Assoc-acdm,3353 Alexander Street Suite 911,78950,Male,Air,2023-12-16,2023,Dec,<=50K,Middle East,Painting,PayPal,Indian,Summer,Occasional,Premium,2500,3100,600,Metro,Concert,Single,Budget,Al Wakrah,4823,False,,,,,,5
5649,4649,I0I11DDWG,Monica Conner,,884-765-6385,************1331,48,Private,Married-civ-spouse,Prof-specialty,HS-grad,402 Mcclain Glens Suite 948,33662,Male,Air,2023-12-18,2023,Dec,>50K,Middle East,Hiking,Credit Card,French,Winter,Occasional,Basic,300,500,200,Car,Exhibition,Double,Luxury,Al Khor,27491,False,,,,,,5
5650,4650,P0J0BRCPG,Ronald Vasquez,RVasquez27@xfinity.com,484-792-3913,,34,Private,Married-civ-spouse,Sales,Bachelors,37193 Thompson Ports,68735,Male,Air,2023-12-17,2023,Dec,>50K,Middle East,Hiking,Credit Card,Indian,Spring,Frequent,Premium,2500,3100,600,Car,Exhibition,Suite,Luxury,Al Wakrah,25332,False,,,,,,3
5651,4651,C6TNDLNHE,Christopher Lee,Christopher.Lee@outlook.com,922-028-6617,,47,Private,Married-civ-spouse,Machine-op-inspct,5th-6th,0993 Young Viaduct Suite 826,87204,Male,Air,2023-12-26,2023,Dec,<=50K,Middle East,Swimming,Credit Card,Italian,Winter,Occasional,Basic,300,500,200,Metro,Workshop,Double,Luxury,Madinat ash Shamal,8713,True,,,,,,2
5652,4652,2A09ZVGLB,Sandra Black,,188-503-2283,************3915,37,Private,Never-married,Prof-specialty,Assoc-voc,,17900,Female,Air,2023-12-09,2023,Dec,>50K,Middle East,Painting,Bank Transfer,Italian,Winter,Rare,Premium,2500,3100,600,Bus,Football event,Suite,Budget,Umm Salal Mohammed,12186,True,,,,,,6
5653,4653,7KQCQFTY8,Matthew Rivas,Rivas.Matthew@zoho.com,517-048-4555,************8655,37,Local-gov,Never-married,Prof-specialty,Bachelors,102 Crystal Plains,28758,Female,Air,2023-12-15,2023,Dec,<=50K,Middle East,Photography,PayPal,Mexican,Summer,Frequent,Basic,300,500,200,Car,Exhibition,Double,Luxury,Al Daayen,27209,False,,,,,,5
5654,4654,8QZ4QKYFJ,Frank Estes,,694-489-3467,************5201,42,Private,Divorced,Tech-support,HS-grad,25685 Patricia Terrace Apt. 718,7818,Male,Air,2023-12-18,2023,Dec,>50K,Middle East,Reading,PayPal,Other,Winter,Occasional,Basic,300,500,200,Car,Festival,Suite,Budget,Al Daayen,10625,False,,,,,,2
5655,4655,X8TGY7LT9,Andrew Harris,Andrew.Harris@aol.com,664-083-2993,************6407,23,Private,Never-married,Handlers-cleaners,Some-college,60157 Crystal Valleys,70731,Female,Air,2023-12-05,2023,Dec,<=50K,Middle East,Cooking,PayPal,Indian,Winter,Occasional,Premium,2500,3100,600,,Championship event,Suite,Budget,Umm Salal Mohammed,22289,True,,,,,,2
5656,4656,YXZB752LJ,Kimberly Nunez,KimberlyNunez@att.com,553-815-3195,************7897,37,Private,Never-married,Transport-moving,HS-grad,8855 Miranda Pike,99068,Male,Air,2023-12-10,2023,Dec,<=50K,Middle East,Reading,PayPal,Arabic,Winter,Rare,Standard,700,1000,300,Bus,Doha Expo,Double,Budget,Al Daayen,10284,True,,,,,,5
5657,4657,W15QDBKLC,Rachel Lucero,Rachel.Lucero75@mail.com,439-819-5646,************5996,45,Private,Married-civ-spouse,Prof-specialty,,75991 Jonathan Summit Apt. 246,87167,Male,Air,2023-12-05,2023,Dec,>50K,Middle East,Swimming,PayPal,Thai,Autumn,Occasional,Basic,300,500,200,Bus,Festival,Single,Luxury,Umm Salal Mohammed,25581,False,,,,,,4
5658,4658,80S3ECFQZ,Holly Petty,Holly_P@hotmail.com,,************6822,28,Federal-gov,Never-married,Tech-support,Some-college,15602 Sara Union,98098,Female,Air,2023-12-15,2023,Dec,<=50K,Middle East,Hiking,Credit Card,Japanese,Autumn,Frequent,Standard,700,1000,300,Metro,Concert,Double,Luxury,Al Khor,28414,False,,,,,,1
5659,4659,9R620TLGH,Kevin Taylor,Kevin.T@xfinity.com,192-865-1117,************8766,89,Private,Married-civ-spouse,Sales,Bachelors,55305 Russell Place,62973,Male,Air,2023-12-02,2023,Dec,<=50K,Middle East,Hiking,Credit Card,Italian,Summer,Frequent,Basic,300,500,200,Bus,Workshop,Double,Luxury,Al Khor,11823,False,,,,,,3
5660,4660,K52O4EXPS,Mike Kaufman,Mike.Kaufman30@outlook.com,318-545-1177,************5523,54,Local-gov,Divorced,Prof-specialty,Masters,,23417,Female,Air,2023-12-14,2023,Dec,>50K,Middle East,Traveling,Bank Transfer,Italian,Autumn,Rare,Standard,700,1000,300,Metro,Festival,Single,Budget,Madinat ash Shamal,25360,True,,,,,,4
5661,4661,EVG178CP7,Heidi Wolfe,Heidi.Wolfe@yandex.com,457-939-0270,************5600,23,Private,Never-married,Adm-clerical,Some-college,039 Arnold Rapids,72800,Male,Air,2023-12-18,2023,Dec,<=50K,Middle East,Traveling,Credit Card,Thai,Summer,Frequent,Basic,300,500,200,Bus,Exhibition,Double,Luxury,Al Daayen,15157,True,,,,,,1
5662,4662,XJJAYILPC,Linda King,Linda_King69@zoho.com,826-817-2573,************8068,20,,Never-married,,5th-6th,0693 Rodriguez Underpass Suite 568,53251,Male,Air,2023-12-12,2023,Dec,<=50K,Middle East,Cooking,Credit Card,Thai,Spring,Occasional,Basic,300,500,200,Metro,Festival,Double,Budget,Al Khor,19608,True,,,,,,4
5663,4663,P2PJF7PYU,Tyler Wade,,405-654-8412,************6407,50,,Separated,,HS-grad,2077 Hunter Drive,84126,Female,Air,2023-12-18,2023,Dec,<=50K,Middle East,Swimming,PayPal,Chinese,Spring,Rare,Basic,300,500,200,Bus,Championship event,Single,Luxury,Doha,4635,False,,,,,,4
5664,4664,RKJXVUM5O,Troy Golden,Troy.Golden@yahoo.com,157-581-8410,************1399,35,Private,Never-married,Machine-op-inspct,HS-grad,6253 Jillian Islands,66965,Female,Air,2023-12-22,2023,Dec,<=50K,Middle East,Painting,Bank Transfer,Chinese,Spring,Rare,Basic,300,500,200,Metro,Marathon,Double,Mid-Range,Madinat ash Shamal,10795,False,,,,,,2
5665,4665,KV5RGQGW3,Laura Watkins,Laura.Watkins48@mail.com,,************9567,37,Private,Married-civ-spouse,Handlers-cleaners,HS-grad,7650 Sarah Roads Suite 510,846,Male,Air,2023-12-28,2023,Dec,<=50K,Middle East,Hiking,,Indian,Autumn,Rare,Basic,300,500,200,Bus,Exhibition,Suite,Luxury,Madinat ash Shamal,27506,True,,,,,,3
5666,4666,816GG2AY7,Benjamin Smith,Benjamin_S@gmail.com,159-725-1802,,31,Federal-gov,Never-married,Adm-clerical,HS-grad,,79503,Female,Air,2023-12-17,2023,Dec,<=50K,Middle East,Cycling,PayPal,Other,Autumn,Frequent,Basic,300,500,200,Bus,Concert,Double,Budget,Doha,12312,False,,,,,,2
5667,4667,HQ7VQ7BLX,James Jensen,James_J97@att.com,660-533-8440,************7452,24,Private,Never-married,Tech-support,Bachelors,470 Kayla Mews,11808,Male,Air,2023-12-09,2023,Dec,<=50K,Middle East,Gardening,Credit Card,Thai,Summer,Frequent,Standard,700,1000,300,Metro,Doha Tour,Suite,Budget,Doha,4126,False,,,,,,4
5668,4668,WBY4SX1VB,Jackson Bowman,Jackson.Bowman@outlook.com,160-923-4276,************4633,52,Private,Never-married,Machine-op-inspct,Some-college,8424 Jones Hill Apt. 982,41505,Male,Air,2023-12-20,2023,Dec,<=50K,Middle East,Swimming,Bank Transfer,Other,Summer,Frequent,Standard,700,1000,300,Bus,Festival,Single,Luxury,Doha,10261,True,,,,,,1
5669,4669,WTZ1DC4QA,Barbara Murray,Barbara.Murray49@hotmail.com,314-833-9366,************6494,18,,Never-married,,HS-grad,589 Amber Park Apt. 203,58166,Male,Air,2023-12-13,2023,Dec,<=50K,Middle East,,Credit Card,Japanese,Spring,Frequent,Premium,2500,3100,600,Metro,Doha Tour,Double,Mid-Range,Al Daayen,28470,False,,,,,,0
5670,4670,YULRFIUSP,Jonathan Mclaughlin,JMclaughlin@verizon.com,,************9677,35,Private,Married-civ-spouse,Sales,HS-grad,86347 Stevens Pine Apt. 612,98857,Male,Air,2023-12-14,2023,Dec,<=50K,Middle East,Cooking,Credit Card,Arabic,Autumn,Rare,Basic,300,500,200,Car,Exhibition,Single,Budget,Doha,27220,False,,,,,,2
5671,4671,30OEI35RE,Raymond Martin,Raymond_M@aol.com,541-876-1297,************9176,51,Private,Married-civ-spouse,Exec-managerial,Masters,114 Brandon Curve Apt. 863,90678,Male,Air,2023-12-28,2023,Dec,>50K,Middle East,Painting,Credit Card,Thai,Summer,Occasional,Premium,2500,3100,600,Bus,Championship event,Single,Budget,Umm Salal Mohammed,28159,True,,,,,,5
5672,4672,5X0HUPGQ5,Mr. Henry Schultz,,868-660-2180,************6579,41,Private,Married-civ-spouse,Exec-managerial,HS-grad,6450 Austin Brooks,43980,Male,Air,2023-12-10,2023,Dec,>50K,Middle East,Photography,Bank Transfer,Thai,Summer,Occasional,Premium,2500,3100,600,Metro,Doha Expo,Double,Mid-Range,Al Rayyan,17894,True,,,,,,4
5673,4673,C0F83AILM,Marcus Lee,,642-253-2214,,57,State-gov,Married-civ-spouse,Adm-clerical,Some-college,28734 Nicole Expressway,92682,Female,Air,2023-12-15,2023,Dec,>50K,Middle East,Photography,PayPal,Thai,Autumn,Rare,Basic,300,500,200,Metro,Workshop,Suite,Luxury,Umm Salal Mohammed,26753,True,,,,,,4
5674,4674,YIGKJ9E2U,Amanda Medina,Medina.Amanda@hotmail.com,195-977-6254,************7962,22,Private,Never-married,Sales,HS-grad,34709 Johnson Motorway Suite 890,67598,Male,Air,2023-12-16,2023,Dec,<=50K,Middle East,Swimming,Bank Transfer,Italian,Spring,Frequent,Basic,300,500,200,Metro,Football event,Single,Budget,Al Khor,5091,True,,,,,,0
5675,4675,4T0UW6LR4,Dawn Hill,Hill_Dawn@yahoo.com,,************7209,37,Private,Married-civ-spouse,Farming-fishing,Bachelors,29437 Martinez Fields,83482,Male,Air,2023-12-13,2023,Dec,<=50K,Middle East,Hiking,PayPal,Thai,Autumn,Occasional,Standard,700,1000,300,Car,Workshop,Suite,Mid-Range,Al Daayen,5808,False,,,,,,4
5676,4676,D2X26FVBR,Mark Williams,MarkWilliams@hotmail.com,365-538-8139,************5719,74,Private,Widowed,Adm-clerical,HS-grad,32454 Andrew Station,35114,Male,Air,2023-12-21,2023,Dec,>50K,Middle East,Photography,PayPal,Italian,Winter,Occasional,Standard,700,1000,300,Metro,Doha Expo,Single,Luxury,Al Khor,29072,False,,,,,,2
5677,4677,5R1LUNC1Y,Robert Klein,Klein.Robert51@mail.com,631-240-0164,************2675,56,Private,Never-married,Sales,HS-grad,3190 Todd Course,65141,Male,Air,2023-12-07,2023,Dec,<=50K,Middle East,Cycling,Bank Transfer,French,Summer,Rare,Standard,700,1000,300,Bus,Doha Tour,Suite,Mid-Range,Al Rayyan,24798,False,,,,,,0
5678,4678,BCKWG5CRU,Madison Mathis,,901-989-2440,************2701,33,Private,Divorced,Exec-managerial,HS-grad,75492 Robert Garden,69518,Male,Air,2023-12-07,2023,Dec,<=50K,Middle East,Hiking,Credit Card,French,Summer,Rare,Standard,700,1000,300,Metro,Doha Expo,Suite,Budget,Al Daayen,4149,False,,,,,,5
5679,4679,BA9ET0OS6,Jessica Martinez,Jessica.Martinez@comcast.net,127-669-2894,************7304,31,Local-gov,Married-civ-spouse,Protective-serv,Some-college,1834 Peggy Divide,36896,Male,Air,2023-12-07,2023,Dec,<=50K,Middle East,Painting,Credit Card,Other,Winter,Frequent,Standard,700,1000,300,Bus,Marathon,Single,Mid-Range,Umm Salal Mohammed,18735,True,,,,,,3
5680,4680,T58HYPOYU,Neil Peters,Neil_Peters@att.com,971-126-1706,************4203,41,Local-gov,Married-civ-spouse,Prof-specialty,Bachelors,355 Cynthia Fords Apt. 373,33772,Male,Air,2023-12-02,2023,Dec,>50K,Middle East,Playing musical instruments,,Chinese,Spring,Occasional,Premium,2500,3100,600,Bus,Workshop,Suite,Budget,Al Rayyan,12688,False,,,,,,5
5681,4681,ZGN1FCUK6,Alexa Whitehead,Whitehead.Alexa@protonmail.com,439-448-1990,************3715,26,Private,Divorced,Adm-clerical,Bachelors,6602 Morgan Forges,54223,Female,Air,2023-12-16,2023,Dec,<=50K,Middle East,Painting,Credit Card,Other,Summer,Occasional,Premium,2500,3100,600,Bus,Other,Double,Luxury,Al Rayyan,24181,False,,,,,,4
5682,4682,SAKLECIS9,Anthony Stewart,Stewart.Anthony@gmail.com,455-952-9276,************9882,59,Local-gov,Widowed,Other-service,10th,135 Davis Wall,29209,Female,Air,2023-12-24,2023,Dec,<=50K,Middle East,Cooking,PayPal,Indian,Autumn,Rare,Premium,2500,3100,600,Metro,Doha Tour,Double,Luxury,Al Rayyan,9647,False,,,,,,2
5683,4683,2R2K3IESQ,Rick Rubio,Rick_Rubio@comcast.net,356-254-3733,************9176,23,Private,Married-civ-spouse,Sales,HS-grad,97584 Brandon Gardens,75753,Male,Air,2023-12-11,2023,Dec,<=50K,Middle East,Reading,PayPal,Arabic,Summer,Occasional,Premium,2500,3100,600,Bus,Doha Expo,Double,Luxury,Al Khor,10434,False,,,,,,4
5684,4684,L50X40ZCU,Victor Wilson,Wilson.Victor@yahoo.com,674-952-8051,************9970,35,Private,Married-civ-spouse,Transport-moving,HS-grad,709 Brandon Crest,32402,Male,Air,2023-12-05,2023,Dec,<=50K,Middle East,Gardening,Bank Transfer,Indian,Autumn,Occasional,Premium,2500,3100,600,Bus,Other,Single,Luxury,Al Daayen,6093,True,,,,,,6
5685,4685,YVEUOL9BA,Debra Nguyen,,130-362-4037,************4606,50,State-gov,Divorced,Adm-clerical,Assoc-voc,,12533,Female,Air,2023-12-15,2023,Dec,<=50K,Middle East,Swimming,Bank Transfer,Chinese,Summer,Occasional,Premium,2500,3100,600,Car,Championship event,Suite,Budget,Al Wakrah,29009,True,,,,,,5
5686,4686,2589U174B,Diane Oliver,Oliver.Diane@yahoo.com,,,52,Self-emp-not-inc,Divorced,Prof-specialty,Some-college,902 Jennifer Mews Apt. 781,26653,Female,Air,2023-12-19,2023,Dec,<=50K,Middle East,Swimming,PayPal,Arabic,Autumn,Frequent,Premium,2500,3100,600,Bus,Doha Tour,Suite,Mid-Range,Madinat ash Shamal,16584,True,,,,,,6
